student_id,first_name,last_name,gender,dob,age,grade,section,roll_no,email,phone,address,city,state,country,gpa,enrollment_date
S005141,Sohana,Khanam,Female,2006-03-25,19,9,B,41,sohana.khanam5141@school.edu,01844039010,"House 92, Road 85, Barishal",Barishal,Rangpur Division,Bangladesh,2.89,2015-08-01
S005142,Jannatul,Haque,Male,2014-02-09,11,9,D,42,jannatul.haque5142@school.edu,01223530336,"House 345, Road 146, Comilla",Comilla,Sylhet Division,Bangladesh,3.64,2016-12-03
S005143,Fatima,Kabir,Male,2006-10-31,19,7,A,43,fatima.kabir5143@school.edu,01182493283,"House 466, Road 75, Khulna",Khulna,Khulna Division,Bangladesh,2.96,2020-02-09
S005144,Imran,Akter,Male,2014-05-22,11,4,C,44,imran.akter5144@school.edu,01835410326,"House 217, Road 181, Comilla",Comilla,Sylhet Division,Bangladesh,3.65,2020-02-04
S005145,Mizan,Chowdhury,Male,2005-01-17,20,5,C,45,mizan.chowdhury5145@school.edu,01441048689,"House 203, Road 18, Dhaka",Dhaka,Barishal Division,Bangladesh,2.67,2024-06-25
S005146,Nabila,Biswas,Female,2016-11-26,8,1,D,46,nabila.biswas5146@school.edu,01593793013,"House 56, Road 111, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.0,2023-10-09
S005147,Bappy,Haque,Male,2017-08-28,8,12,C,47,bappy.haque5147@school.edu,01686748475,"House 269, Road 126, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.44,2023-06-03
S005148,Jannatul,Akter,Female,2005-06-25,20,7,C,48,jannatul.akter5148@school.edu,01702245852,"House 7, Road 167, Comilla",Comilla,Barishal Division,Bangladesh,4.33,2024-02-20
S005149,Sadia,Haque,Female,2014-08-01,11,9,A,49,sadia.haque5149@school.edu,01155133412,"House 347, Road 54, Barishal",Barishal,Rangpur Division,Bangladesh,4.08,2019-01-10
S005150,Rana,Talukder,Female,2015-11-20,9,11,C,50,rana.talukder5150@school.edu,01746738960,"House 193, Road 102, Dhaka",Dhaka,Dhaka Division,Bangladesh,2.58,2016-05-30
S005151,Rana,Islam,Female,2015-08-31,10,2,B,1,rana.islam5151@school.edu,01280442416,"House 88, Road 153, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.59,2015-06-28
S005152,Tuhin,Majumder,Female,2012-12-02,12,4,C,2,tuhin.majumder5152@school.edu,01575683482,"House 103, Road 67, Khulna",Khulna,Barishal Division,Bangladesh,3.43,2020-11-28
S005153,Rifat,Biswas,Female,2009-06-27,16,4,D,3,rifat.biswas5153@school.edu,01248900019,"House 414, Road 167, Dhaka",Dhaka,Sylhet Division,Bangladesh,4.81,2021-04-02
S005154,Mizan,Islam,Female,2011-12-14,13,4,B,4,mizan.islam5154@school.edu,01220633995,"House 369, Road 92, Barishal",Barishal,Khulna Division,Bangladesh,2.32,2017-08-23
S005155,Sadia,Hasan,Male,2010-11-27,14,4,A,5,sadia.hasan5155@school.edu,01730022900,"House 168, Road 96, Comilla",Comilla,Barishal Division,Bangladesh,2.73,2022-05-25
S005156,Sadia,Ahmed,Female,2011-11-12,14,3,B,6,sadia.ahmed5156@school.edu,01036999575,"House 312, Road 150, Barishal",Barishal,Mymensingh Division,Bangladesh,3.55,2022-03-10
S005157,Bappy,Chowdhury,Female,2009-03-03,16,1,B,7,bappy.chowdhury5157@school.edu,01802132640,"House 264, Road 159, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.32,2019-09-05
S005158,Rashed,Mia,Female,2010-06-05,15,9,A,8,rashed.mia5158@school.edu,01555078613,"House 11, Road 173, Dhaka",Dhaka,Sylhet Division,Bangladesh,2.98,2022-12-01
S005159,Rafi,Chowdhury,Female,2015-01-10,10,12,B,9,rafi.chowdhury5159@school.edu,01099072780,"House 448, Road 37, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.93,2024-01-14
S005160,Jannatul,Banu,Male,2009-06-08,16,12,D,10,jannatul.banu5160@school.edu,01469624341,"House 383, Road 38, Barishal",Barishal,Khulna Division,Bangladesh,3.86,2021-04-26
S005161,Jannatul,Hasan,Male,2012-12-16,12,6,B,11,jannatul.hasan5161@school.edu,01892167223,"House 235, Road 151, Sylhet",Sylhet,Dhaka Division,Bangladesh,2.53,2024-01-22
S005162,Sadia,Mia,Male,2010-05-13,15,8,C,12,sadia.mia5162@school.edu,01995324668,"House 445, Road 56, Mymensingh",Mymensingh,Barishal Division,Bangladesh,3.14,2023-07-09
S005163,Mizan,Islam,Male,2014-02-14,11,12,D,13,mizan.islam5163@school.edu,01540356874,"House 366, Road 197, Khulna",Khulna,Sylhet Division,Bangladesh,4.89,2016-07-24
S005164,Sakib,Hossain,Male,2006-12-08,18,11,B,14,sakib.hossain5164@school.edu,01012155001,"House 71, Road 84, Comilla",Comilla,Rangpur Division,Bangladesh,4.34,2024-09-11
S005165,Mizan,Siddique,Female,2011-01-31,14,9,D,15,mizan.siddique5165@school.edu,01429488064,"House 5, Road 170, Dhaka",Dhaka,Barishal Division,Bangladesh,3.56,2018-09-05
S005166,Khan,Haque,Female,2010-12-31,14,5,C,16,khan.haque5166@school.edu,01979582324,"House 65, Road 162, Comilla",Comilla,Dhaka Division,Bangladesh,2.28,2018-01-18
S005167,Raihan,Talukder,Male,2005-01-07,20,11,A,17,raihan.talukder5167@school.edu,01794835538,"House 91, Road 142, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.19,2019-06-11
S005168,Fatima,Kabir,Male,2009-12-22,15,12,A,18,fatima.kabir5168@school.edu,01963587921,"House 8, Road 60, Khulna",Khulna,Sylhet Division,Bangladesh,2.99,2015-12-25
S005169,Bappy,Haque,Female,2017-03-13,8,1,C,19,bappy.haque5169@school.edu,01215257419,"House 42, Road 81, Khulna",Khulna,Chattogram Division,Bangladesh,4.66,2023-08-24
S005170,Sakib,Biswas,Female,2006-11-27,18,2,D,20,sakib.biswas5170@school.edu,01875827356,"House 6, Road 47, Khulna",Khulna,Chattogram Division,Bangladesh,2.52,2016-04-03
S005171,Sohana,Ahmed,Male,2011-11-05,14,12,B,21,sohana.ahmed5171@school.edu,01510110900,"House 412, Road 169, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.88,2019-12-06
S005172,Bappy,Majumder,Female,2007-09-10,18,3,B,22,bappy.majumder5172@school.edu,01883229837,"House 237, Road 14, Sylhet",Sylhet,Barishal Division,Bangladesh,2.23,2016-11-25
S005173,Raihan,Sarkar,Male,2015-12-17,9,8,C,23,raihan.sarkar5173@school.edu,01762837967,"House 203, Road 61, Rangpur",Rangpur,Barishal Division,Bangladesh,3.2,2022-11-12
S005174,Raihan,Sarkar,Female,2012-07-02,13,8,B,24,raihan.sarkar5174@school.edu,01401891599,"House 213, Road 192, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.86,2022-09-12
S005175,Moumita,Majumder,Male,2007-07-17,18,6,C,25,moumita.majumder5175@school.edu,01351359207,"House 320, Road 152, Mymensingh",Mymensingh,Barishal Division,Bangladesh,3.46,2020-11-01
S005176,Mizan,Majumder,Male,2016-02-01,9,12,C,26,mizan.majumder5176@school.edu,01662344962,"House 396, Road 134, Khulna",Khulna,Barishal Division,Bangladesh,3.63,2019-05-07
S005177,Sohana,Hossain,Male,2005-09-05,20,2,A,27,sohana.hossain5177@school.edu,01913434296,"House 258, Road 164, Mymensingh",Mymensingh,Khulna Division,Bangladesh,2.64,2016-09-20
S005178,Moumita,Sheikh,Male,2008-05-31,17,12,D,28,moumita.sheikh5178@school.edu,01420009098,"House 226, Road 41, Comilla",Comilla,Rangpur Division,Bangladesh,4.02,2019-04-08
S005179,Moumita,Hossain,Female,2013-04-07,12,9,A,29,moumita.hossain5179@school.edu,01010353048,"House 308, Road 124, Sylhet",Sylhet,Barishal Division,Bangladesh,3.23,2020-08-03
S005180,Fatima,Kabir,Male,2005-03-15,20,8,C,30,fatima.kabir5180@school.edu,01223502913,"House 297, Road 42, Barishal",Barishal,Rangpur Division,Bangladesh,4.05,2017-02-03
S005181,Bappy,Islam,Male,2014-08-11,11,4,B,31,bappy.islam5181@school.edu,01106009621,"House 388, Road 139, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.98,2022-03-08
S005182,Rafi,Sheikh,Female,2007-05-20,18,10,C,32,rafi.sheikh5182@school.edu,01639386516,"House 207, Road 148, Dhaka",Dhaka,Khulna Division,Bangladesh,4.49,2020-12-23
S005183,Fatima,Rahman,Female,2014-08-12,11,12,B,33,fatima.rahman5183@school.edu,01821135916,"House 251, Road 4, Chattogram",Chattogram,Chattogram Division,Bangladesh,3.22,2023-08-19
S005184,Jannatul,Banu,Female,2011-07-03,14,3,B,34,jannatul.banu5184@school.edu,01984783501,"House 104, Road 166, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,2.68,2022-07-23
S005185,Mizan,Chowdhury,Male,2006-01-12,19,3,D,35,mizan.chowdhury5185@school.edu,01671625626,"House 198, Road 95, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.07,2020-12-29
S005186,Raihan,Akter,Female,2013-05-30,12,1,B,36,raihan.akter5186@school.edu,01824021019,"House 460, Road 108, Khulna",Khulna,Chattogram Division,Bangladesh,4.18,2015-07-14
S005187,Khan,Banu,Female,2007-08-04,18,8,B,37,khan.banu5187@school.edu,01652136524,"House 403, Road 86, Barishal",Barishal,Sylhet Division,Bangladesh,4.97,2018-05-04
S005188,Mizan,Khanam,Female,2005-06-13,20,7,C,38,mizan.khanam5188@school.edu,01861584358,"House 349, Road 130, Chattogram",Chattogram,Khulna Division,Bangladesh,4.76,2021-12-08
S005189,Rifat,Khan,Male,2014-10-14,11,6,A,39,rifat.khan5189@school.edu,01066227712,"House 251, Road 78, Chattogram",Chattogram,Dhaka Division,Bangladesh,2.5,2015-07-19
S005190,Rana,Khan,Female,2007-01-06,18,6,D,40,rana.khan5190@school.edu,01901716454,"House 37, Road 115, Sylhet",Sylhet,Dhaka Division,Bangladesh,2.28,2017-01-02
S005191,Sakib,Majumder,Female,2006-11-26,18,8,C,41,sakib.majumder5191@school.edu,01022783116,"House 376, Road 182, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.74,2019-02-04
S005192,Sakib,Banu,Male,2008-10-27,17,10,A,42,sakib.banu5192@school.edu,01324007212,"House 150, Road 166, Chattogram",Chattogram,Sylhet Division,Bangladesh,4.74,2021-02-28
S005193,Nusrat,Talukder,Male,2005-06-28,20,5,C,43,nusrat.talukder5193@school.edu,01574639904,"House 286, Road 38, Barishal",Barishal,Rangpur Division,Bangladesh,2.68,2022-07-18
S005194,Arif,Mia,Male,2013-04-07,12,8,C,44,arif.mia5194@school.edu,01320613419,"House 290, Road 117, Khulna",Khulna,Rangpur Division,Bangladesh,3.37,2017-02-22
S005195,Nabila,Sheikh,Male,2007-08-24,18,6,B,45,nabila.sheikh5195@school.edu,01115974978,"House 102, Road 157, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.07,2019-08-28
S005196,Fatima,Sarkar,Male,2013-12-27,11,5,C,46,fatima.sarkar5196@school.edu,01509254083,"House 334, Road 160, Sylhet",Sylhet,Khulna Division,Bangladesh,2.23,2021-04-24
S005197,Jannatul,Khanam,Female,2006-01-17,19,6,B,47,jannatul.khanam5197@school.edu,01636274225,"House 14, Road 40, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.73,2017-09-15
S005198,Bappy,Banu,Female,2009-11-02,16,6,D,48,bappy.banu5198@school.edu,01087476528,"House 104, Road 41, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,2.63,2021-02-12
S005199,Nabila,Talukder,Female,2014-06-21,11,2,C,49,nabila.talukder5199@school.edu,01343833506,"House 218, Road 144, Comilla",Comilla,Rangpur Division,Bangladesh,3.97,2018-04-23
S005200,Raihan,Chowdhury,Male,2005-03-04,20,11,C,50,raihan.chowdhury5200@school.edu,01529807179,"House 225, Road 164, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.09,2017-01-10
S005201,Arif,Banu,Male,2016-01-31,9,11,D,1,arif.banu5201@school.edu,01496465889,"House 254, Road 96, Sylhet",Sylhet,Sylhet Division,Bangladesh,2.42,2022-07-22
S005202,Moumita,Sheikh,Male,2010-08-22,15,10,B,2,moumita.sheikh5202@school.edu,01643690258,"House 180, Road 17, Rangpur",Rangpur,Mymensingh Division,Bangladesh,2.99,2023-07-04
S005203,Mizan,Chowdhury,Male,2012-03-09,13,1,A,3,mizan.chowdhury5203@school.edu,01795598983,"House 444, Road 18, Sylhet",Sylhet,Chattogram Division,Bangladesh,3.44,2016-11-30
S005204,Rafi,Hasan,Male,2010-04-29,15,10,D,4,rafi.hasan5204@school.edu,01330037417,"House 437, Road 195, Khulna",Khulna,Mymensingh Division,Bangladesh,3.44,2015-11-10
S005205,Sohana,Mia,Female,2013-10-12,12,3,A,5,sohana.mia5205@school.edu,01158128704,"House 11, Road 178, Comilla",Comilla,Sylhet Division,Bangladesh,4.11,2017-02-21
S005206,Arif,Khan,Female,2008-06-26,17,11,B,6,arif.khan5206@school.edu,01632618476,"House 255, Road 27, Dhaka",Dhaka,Barishal Division,Bangladesh,3.79,2022-05-20
S005207,Nusrat,Chowdhury,Female,2012-02-13,13,9,C,7,nusrat.chowdhury5207@school.edu,01127310638,"House 363, Road 198, Chattogram",Chattogram,Mymensingh Division,Bangladesh,2.99,2020-10-21
S005208,Nabila,Banu,Other,2014-09-02,11,8,D,8,nabila.banu5208@school.edu,01027002100,"House 489, Road 187, Rangpur",Rangpur,Sylhet Division,Bangladesh,2.09,2021-10-24
S005209,Nusrat,Kabir,Female,2014-08-08,11,6,D,9,nusrat.kabir5209@school.edu,01804285038,"House 459, Road 19, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.36,2019-11-16
S005210,Raihan,Kabir,Male,2011-02-04,14,4,B,10,raihan.kabir5210@school.edu,01521418047,"House 363, Road 177, Chattogram",Chattogram,Sylhet Division,Bangladesh,3.62,2015-04-10
S005211,Fatima,Ahmed,Male,2008-10-04,17,5,D,11,fatima.ahmed5211@school.edu,01054098567,"House 130, Road 65, Dhaka",Dhaka,Barishal Division,Bangladesh,4.21,2015-12-12
S005212,Khan,Akter,Female,2015-09-17,10,8,D,12,khan.akter5212@school.edu,01185743866,"House 144, Road 196, Khulna",Khulna,Khulna Division,Bangladesh,2.15,2023-07-25
S005213,Jannatul,Islam,Female,2006-11-09,19,6,B,13,jannatul.islam5213@school.edu,01812438311,"House 239, Road 136, Sylhet",Sylhet,Dhaka Division,Bangladesh,2.01,2021-09-26
S005214,Nusrat,Banu,Female,2006-12-30,18,10,D,14,nusrat.banu5214@school.edu,01653048272,"House 303, Road 164, Chattogram",Chattogram,Khulna Division,Bangladesh,3.05,2023-07-15
S005215,Mizan,Majumder,Female,2007-10-10,18,7,B,15,mizan.majumder5215@school.edu,01187406492,"House 338, Road 162, Khulna",Khulna,Dhaka Division,Bangladesh,3.35,2023-10-30
S005216,Sadia,Kabir,Other,2005-11-06,20,11,B,16,sadia.kabir5216@school.edu,01949451319,"House 387, Road 124, Sylhet",Sylhet,Rangpur Division,Bangladesh,3.91,2020-11-23
S005217,Rafi,Talukder,Male,2016-02-09,9,1,B,17,rafi.talukder5217@school.edu,01156013994,"House 180, Road 118, Comilla",Comilla,Barishal Division,Bangladesh,3.01,2020-09-18
S005218,Khan,Rahman,Male,2005-12-23,19,6,B,18,khan.rahman5218@school.edu,01068106961,"House 347, Road 185, Barishal",Barishal,Sylhet Division,Bangladesh,4.45,2023-08-26
S005219,Imran,Mollah,Male,2015-09-30,10,12,A,19,imran.mollah5219@school.edu,01023477047,"House 99, Road 133, Khulna",Khulna,Rangpur Division,Bangladesh,3.72,2023-12-09
S005220,Moumita,Chowdhury,Female,2017-09-16,8,8,B,20,moumita.chowdhury5220@school.edu,01998187632,"House 476, Road 191, Khulna",Khulna,Rangpur Division,Bangladesh,2.3,2015-07-24
S005221,Tasnima,Biswas,Female,2006-01-03,19,4,A,21,tasnima.biswas5221@school.edu,01694827214,"House 231, Road 122, Sylhet",Sylhet,Barishal Division,Bangladesh,2.72,2019-06-18
S005222,Tasnima,Biswas,Female,2008-07-07,17,5,D,22,tasnima.biswas5222@school.edu,01330727312,"House 198, Road 25, Rangpur",Rangpur,Barishal Division,Bangladesh,3.71,2023-09-25
S005223,Imran,Kabir,Female,2012-12-26,12,2,C,23,imran.kabir5223@school.edu,01266053392,"House 307, Road 137, Dhaka",Dhaka,Chattogram Division,Bangladesh,2.66,2015-01-19
S005224,Tuhin,Khanam,Female,2014-01-28,11,6,D,24,tuhin.khanam5224@school.edu,01443428811,"House 300, Road 130, Sylhet",Sylhet,Barishal Division,Bangladesh,4.46,2022-10-03
S005225,Nusrat,Hossain,Male,2016-01-03,9,3,D,25,nusrat.hossain5225@school.edu,01116488789,"House 16, Road 47, Barishal",Barishal,Chattogram Division,Bangladesh,3.94,2017-07-19
S005226,Sadia,Sarkar,Other,2010-03-09,15,7,C,26,sadia.sarkar5226@school.edu,01402786560,"House 44, Road 162, Comilla",Comilla,Khulna Division,Bangladesh,2.22,2021-01-03
S005227,Tasnima,Mollah,Female,2014-03-10,11,9,C,27,tasnima.mollah5227@school.edu,01198553893,"House 481, Road 164, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.42,2020-06-24
S005228,Rafi,Hossain,Female,2012-06-29,13,11,A,28,rafi.hossain5228@school.edu,01488019394,"House 472, Road 21, Barishal",Barishal,Khulna Division,Bangladesh,3.78,2020-12-15
S005229,Rana,Biswas,Male,2017-09-01,8,6,B,29,rana.biswas5229@school.edu,01675359464,"House 371, Road 41, Rangpur",Rangpur,Barishal Division,Bangladesh,3.07,2022-11-21
S005230,Fatima,Sarkar,Female,2017-06-09,8,10,D,30,fatima.sarkar5230@school.edu,01020415583,"House 357, Road 106, Dhaka",Dhaka,Dhaka Division,Bangladesh,4.01,2024-08-06
S005231,Imran,Siddique,Male,2009-02-18,16,12,B,31,imran.siddique5231@school.edu,01833109069,"House 474, Road 164, Khulna",Khulna,Sylhet Division,Bangladesh,2.94,2016-04-21
S005232,Nabila,Haque,Male,2008-12-28,16,11,A,32,nabila.haque5232@school.edu,01890009132,"House 439, Road 151, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.22,2016-02-28
S005233,Rafi,Biswas,Male,2008-10-19,17,12,A,33,rafi.biswas5233@school.edu,01031851325,"House 113, Road 67, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.09,2024-07-20
S005234,Khan,Sheikh,Female,2013-03-05,12,12,A,34,khan.sheikh5234@school.edu,01243604110,"House 288, Road 110, Barishal",Barishal,Barishal Division,Bangladesh,4.47,2017-10-31
S005235,Rafi,Ahmed,Male,2012-04-24,13,3,D,35,rafi.ahmed5235@school.edu,01649784437,"House 187, Road 200, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.35,2021-07-07
S005236,Bappy,Biswas,Male,2008-07-08,17,8,A,36,bappy.biswas5236@school.edu,01488134157,"House 90, Road 109, Chattogram",Chattogram,Sylhet Division,Bangladesh,4.61,2021-08-15
S005237,Moumita,Biswas,Female,2007-06-20,18,11,D,37,moumita.biswas5237@school.edu,01110079851,"House 276, Road 16, Khulna",Khulna,Mymensingh Division,Bangladesh,4.59,2022-03-14
S005238,Nabila,Mollah,Female,2014-10-11,11,3,D,38,nabila.mollah5238@school.edu,01176934317,"House 373, Road 95, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.67,2015-05-11
S005239,Rashed,Siddique,Female,2009-03-03,16,9,D,39,rashed.siddique5239@school.edu,01966357346,"House 203, Road 136, Khulna",Khulna,Chattogram Division,Bangladesh,2.55,2024-12-04
S005240,Nusrat,Akter,Female,2007-03-12,18,8,C,40,nusrat.akter5240@school.edu,01332840939,"House 108, Road 59, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.36,2019-01-29
S005241,Sakib,Siddique,Male,2014-02-21,11,2,A,41,sakib.siddique5241@school.edu,01623092707,"House 287, Road 119, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,3.79,2015-06-26
S005242,Nusrat,Haque,Female,2010-10-09,15,10,A,42,nusrat.haque5242@school.edu,01639677392,"House 172, Road 31, Barishal",Barishal,Rangpur Division,Bangladesh,4.8,2017-01-18
S005243,Fatima,Rahman,Male,2016-04-22,9,4,A,43,fatima.rahman5243@school.edu,01743017199,"House 380, Road 179, Chattogram",Chattogram,Mymensingh Division,Bangladesh,2.13,2018-08-12
S005244,Sohana,Akter,Male,2017-05-31,8,10,D,44,sohana.akter5244@school.edu,01416492730,"House 147, Road 33, Rangpur",Rangpur,Khulna Division,Bangladesh,3.75,2016-04-16
S005245,Mizan,Ahmed,Female,2007-04-29,18,2,B,45,mizan.ahmed5245@school.edu,01995785890,"House 9, Road 113, Dhaka",Dhaka,Rangpur Division,Bangladesh,2.22,2020-01-28
S005246,Sakib,Haque,Male,2013-12-28,11,3,B,46,sakib.haque5246@school.edu,01812778401,"House 435, Road 124, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.23,2020-08-21
S005247,Rashed,Mia,Male,2012-12-27,12,2,B,47,rashed.mia5247@school.edu,01662628734,"House 45, Road 145, Sylhet",Sylhet,Sylhet Division,Bangladesh,3.4,2023-10-17
S005248,Rifat,Khan,Female,2006-11-12,19,2,D,48,rifat.khan5248@school.edu,01859012602,"House 149, Road 5, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.47,2018-01-06
S005249,Sadia,Banu,Female,2007-09-04,18,8,A,49,sadia.banu5249@school.edu,01926506482,"House 492, Road 177, Barishal",Barishal,Rangpur Division,Bangladesh,3.48,2019-03-19
S005250,Rana,Hasan,Female,2009-01-19,16,12,A,50,rana.hasan5250@school.edu,01832941116,"House 500, Road 135, Mymensingh",Mymensingh,Barishal Division,Bangladesh,4.81,2023-11-17
S005251,Tuhin,Hossain,Female,2012-10-20,13,7,A,1,tuhin.hossain5251@school.edu,01405092277,"House 434, Road 199, Khulna",Khulna,Sylhet Division,Bangladesh,3.18,2019-11-20
S005252,Imran,Hasan,Female,2010-02-28,15,1,C,2,imran.hasan5252@school.edu,01703194164,"House 282, Road 198, Sylhet",Sylhet,Khulna Division,Bangladesh,4.85,2017-07-20
S005253,Imran,Rahman,Male,2014-11-15,10,9,C,3,imran.rahman5253@school.edu,01504373712,"House 44, Road 26, Rangpur",Rangpur,Barishal Division,Bangladesh,4.57,2021-06-16
S005254,Arif,Biswas,Male,2011-07-01,14,6,B,4,arif.biswas5254@school.edu,01182467017,"House 322, Road 68, Chattogram",Chattogram,Chattogram Division,Bangladesh,4.72,2024-01-07
S005255,Sakib,Khan,Male,2006-08-26,19,7,C,5,sakib.khan5255@school.edu,01150795675,"House 24, Road 27, Comilla",Comilla,Barishal Division,Bangladesh,3.71,2015-10-13
S005256,Rana,Sheikh,Female,2011-07-02,14,3,B,6,rana.sheikh5256@school.edu,01696195254,"House 99, Road 111, Rangpur",Rangpur,Sylhet Division,Bangladesh,3.32,2020-09-10
S005257,Rashed,Khan,Male,2014-07-06,11,10,B,7,rashed.khan5257@school.edu,01790541331,"House 79, Road 63, Comilla",Comilla,Sylhet Division,Bangladesh,4.22,2023-05-16
S005258,Rifat,Mollah,Female,2009-08-06,16,10,A,8,rifat.mollah5258@school.edu,01507314412,"House 305, Road 85, Dhaka",Dhaka,Khulna Division,Bangladesh,3.32,2019-07-10
S005259,Nusrat,Biswas,Other,2014-01-19,11,11,D,9,nusrat.biswas5259@school.edu,01321603808,"House 340, Road 83, Dhaka",Dhaka,Barishal Division,Bangladesh,2.65,2019-06-01
S005260,Fatima,Islam,Female,2009-09-18,16,3,D,10,fatima.islam5260@school.edu,01449750148,"House 21, Road 179, Khulna",Khulna,Mymensingh Division,Bangladesh,2.27,2020-08-12
S005261,Bappy,Mia,Female,2006-07-03,19,4,D,11,bappy.mia5261@school.edu,01357400122,"House 14, Road 193, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,4.93,2023-11-25
S005262,Tasnima,Haque,Female,2008-09-07,17,12,A,12,tasnima.haque5262@school.edu,01928820055,"House 47, Road 129, Dhaka",Dhaka,Sylhet Division,Bangladesh,3.06,2019-06-06
S005263,Raihan,Hasan,Female,2010-12-16,14,3,D,13,raihan.hasan5263@school.edu,01132216828,"House 49, Road 121, Dhaka",Dhaka,Rangpur Division,Bangladesh,3.69,2019-04-05
